application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission
3493,Male,True,3.14,Humanities,,640.0,6.0,Other,
3494,Female,True,3.38,Humanities,,670.0,6.0,Investment Banking,
3495,Male,False,3.51,Humanities,White,700.0,6.0,Consulting,Admit
3496,Female,False,3.32,Business,Asian,630.0,4.0,Nonprofit/Gov,
3497,Female,True,3.11,Humanities,,660.0,5.0,Technology,
3498,Male,False,3.48,Business,Black,620.0,3.0,Consulting,
3499,Female,False,3.18,Humanities,White,580.0,4.0,PE/VC,
3500,Male,False,3.42,Business,Asian,670.0,5.0,Other,
3501,Female,True,3.52,STEM,,730.0,5.0,Consulting,
3502,Male,True,3.23,Business,,610.0,7.0,Technology,
3503,Male,False,3.13,Business,White,630.0,5.0,PE/VC,
3504,Male,True,3.26,Business,,660.0,5.0,Media/Entertainment,
3505,Male,True,3.49,STEM,,640.0,6.0,Consulting,
3506,Male,True,3.27,STEM,,670.0,5.0,Consulting,Waitlist
3507,Female,False,3.15,STEM,White,660.0,5.0,Consulting,
3508,Female,False,3.32,Humanities,Black,670.0,5.0,Nonprofit/Gov,
3509,Male,True,3.18,STEM,,680.0,3.0,PE/VC,
3510,Female,False,3.32,Humanities,Asian,580.0,6.0,Technology,
3511,Female,True,3.31,Humanities,,610.0,5.0,Technology,
3512,Female,True,3.11,Business,,590.0,6.0,Other,
3513,Female,False,3.16,Humanities,Asian,620.0,7.0,Investment Banking,
3514,Male,True,3.09,STEM,,730.0,5.0,Media/Entertainment,
3515,Female,False,3.02,Business,Black,660.0,6.0,Nonprofit/Gov,
3516,Female,False,3.36,Humanities,Black,710.0,5.0,Consulting,Admit
3517,Male,False,3.0,Business,Black,650.0,6.0,Technology,
3518,Male,False,3.23,Humanities,Hispanic,670.0,6.0,PE/VC,
3519,Female,False,3.42,Business,White,650.0,4.0,PE/VC,
3520,Female,False,3.54,Business,Asian,710.0,5.0,Nonprofit/Gov,
3521,Male,False,3.15,Humanities,Asian,600.0,2.0,Investment Banking,
3522,Female,False,3.23,Business,Black,620.0,6.0,Consulting,
3523,Male,False,3.28,Business,Black,670.0,5.0,Consulting,
3524,Male,False,3.34,Business,White,650.0,6.0,Health Care,
3525,Male,False,2.8,Business,White,570.0,6.0,Consulting,
3526,Male,False,3.49,STEM,White,660.0,6.0,PE/VC,
3527,Male,False,3.29,Humanities,Black,600.0,4.0,CPG,
3528,Male,False,3.19,STEM,Black,650.0,6.0,PE/VC,
3529,Female,True,3.23,STEM,,650.0,6.0,Nonprofit/Gov,
3530,Female,False,3.38,Humanities,Asian,630.0,5.0,Financial Services,
3531,Male,False,3.15,Humanities,Asian,640.0,5.0,Other,
3532,Male,True,3.09,Business,,620.0,5.0,Financial Services,
3533,Female,False,3.28,Humanities,White,670.0,8.0,Consulting,Admit
3534,Male,False,3.21,Business,White,660.0,6.0,Health Care,
3535,Female,False,3.04,Business,White,570.0,5.0,Consulting,
3536,Female,False,3.12,Business,Black,570.0,4.0,Consulting,
3537,Male,False,3.44,Business,White,620.0,5.0,Investment Banking,
3538,Male,False,3.37,Business,White,620.0,5.0,Financial Services,
3539,Male,False,3.54,STEM,Hispanic,740.0,5.0,Health Care,Admit
3540,Male,False,3.5,Humanities,White,720.0,4.0,Technology,
3541,Male,False,3.08,Humanities,Asian,590.0,4.0,Consulting,
3542,Male,True,3.15,Business,,630.0,6.0,Other,
3543,Female,False,3.0,Humanities,Black,630.0,7.0,Nonprofit/Gov,
3544,Male,False,3.39,Business,Asian,610.0,5.0,Investment Banking,
3545,Male,False,3.02,Humanities,Black,610.0,5.0,PE/VC,
3546,Male,True,3.35,Humanities,,660.0,2.0,Real Estate,Admit
3547,Female,True,3.11,Humanities,,640.0,5.0,PE/VC,
3548,Male,False,3.0,STEM,Black,640.0,4.0,Consulting,
3549,Male,False,3.21,STEM,Other,700.0,5.0,Consulting,
3550,Female,False,3.24,Business,Black,680.0,7.0,Nonprofit/Gov,
3551,Male,False,3.17,Business,Asian,680.0,6.0,Investment Banking,
3552,Male,True,3.52,Business,,750.0,6.0,Consulting,Admit
3553,Male,False,3.26,Humanities,White,680.0,5.0,Consulting,
3554,Female,False,3.37,Business,Black,650.0,7.0,Health Care,
3555,Female,False,3.29,Humanities,Asian,660.0,4.0,Consulting,
3556,Male,False,3.36,Business,Black,760.0,8.0,Investment Management,
3557,Male,True,3.23,Humanities,,640.0,6.0,PE/VC,
3558,Female,False,3.19,Humanities,Other,570.0,6.0,Technology,
3559,Male,False,3.46,Humanities,White,770.0,5.0,Health Care,
3560,Male,True,3.42,Humanities,,680.0,5.0,Investment Banking,
3561,Male,False,3.15,STEM,Black,660.0,5.0,Energy,
3562,Female,True,3.23,Business,,600.0,5.0,PE/VC,
3563,Female,True,3.35,Humanities,,650.0,5.0,CPG,
3564,Male,False,3.32,Business,Black,630.0,5.0,Consulting,
3565,Male,False,3.2,Business,Black,620.0,5.0,Health Care,
3566,Male,True,3.2,STEM,,580.0,5.0,Investment Management,
3567,Male,False,3.29,Business,White,710.0,4.0,Investment Management,
3568,Male,False,3.44,Business,White,740.0,5.0,Financial Services,
3569,Male,False,2.99,Business,Hispanic,680.0,4.0,Consulting,
3570,Male,False,3.46,Business,Other,690.0,5.0,Consulting,
3571,Male,False,3.55,Humanities,Black,710.0,5.0,Consulting,Admit
3572,Male,False,3.34,Humanities,Asian,650.0,5.0,Consulting,
3573,Male,False,3.4,STEM,White,640.0,5.0,Other,
3574,Male,False,3.34,STEM,Asian,710.0,4.0,Technology,Admit
3575,Male,False,3.22,Business,White,680.0,7.0,Consulting,
3576,Male,False,3.26,STEM,Asian,640.0,4.0,Other,
3577,Female,False,3.3,Humanities,Hispanic,660.0,4.0,Financial Services,Admit
3578,Male,False,3.4,Business,Hispanic,670.0,4.0,PE/VC,Admit
3579,Female,False,3.04,STEM,Other,580.0,5.0,Consulting,
3580,Male,False,3.47,STEM,White,750.0,4.0,PE/VC,
3581,Male,False,3.18,Humanities,Other,700.0,5.0,Consulting,
3582,Male,False,3.28,Business,Asian,720.0,5.0,PE/VC,Admit
3583,Male,False,3.41,STEM,Black,680.0,5.0,Technology,
3584,Female,False,3.06,STEM,White,570.0,3.0,Financial Services,
3585,Female,True,3.35,STEM,,670.0,5.0,Real Estate,
3586,Male,True,3.42,STEM,,680.0,7.0,Consulting,
3587,Male,False,3.29,Business,Hispanic,620.0,5.0,PE/VC,
3588,Male,False,3.65,Humanities,Hispanic,730.0,6.0,Nonprofit/Gov,
3589,Male,True,3.38,Humanities,,680.0,6.0,Investment Banking,
3590,Female,False,3.16,Humanities,Hispanic,580.0,4.0,Investment Banking,
3591,Male,True,3.58,Business,,720.0,3.0,Technology,
3592,Male,True,3.53,Business,,730.0,4.0,PE/VC,Waitlist
3593,Male,False,3.37,Humanities,Asian,660.0,4.0,Other,
3594,Female,False,3.35,Humanities,White,700.0,5.0,PE/VC,Admit
3595,Female,False,3.48,Business,Asian,640.0,5.0,PE/VC,
3596,Female,True,3.15,Business,,650.0,6.0,Consulting,
3597,Female,False,3.4,Business,Asian,710.0,7.0,Investment Management,
3598,Male,True,3.35,Humanities,,730.0,6.0,Investment Management,Admit
3599,Male,False,2.85,STEM,Asian,570.0,3.0,Consulting,
3600,Female,True,3.34,STEM,,660.0,5.0,Consulting,
3601,Female,False,3.51,Humanities,White,740.0,4.0,Consulting,
3602,Female,True,3.25,Business,,650.0,6.0,Retail,
3603,Male,True,3.0,Business,,650.0,6.0,Nonprofit/Gov,
3604,Female,True,3.22,Humanities,,700.0,5.0,Consulting,
3605,Male,False,3.14,STEM,Black,600.0,5.0,Technology,
3606,Male,False,3.01,Humanities,White,580.0,5.0,Consulting,
3607,Female,False,2.92,Humanities,Hispanic,570.0,4.0,Consulting,
3608,Male,False,3.17,Humanities,White,640.0,3.0,Media/Entertainment,
3609,Male,False,3.41,Humanities,Hispanic,670.0,4.0,Consulting,
3610,Male,True,3.33,Humanities,,650.0,5.0,Investment Management,
3611,Male,False,3.45,Humanities,Black,650.0,2.0,Technology,
3612,Male,False,3.42,STEM,Black,700.0,5.0,Consulting,
3613,Female,False,3.29,Humanities,Asian,740.0,4.0,PE/VC,Admit
3614,Male,True,3.06,Business,,650.0,7.0,PE/VC,
3615,Female,False,3.19,STEM,Black,610.0,4.0,Investment Banking,
3616,Female,False,3.35,Business,Asian,690.0,6.0,Technology,Admit
3617,Male,False,3.4,Humanities,Asian,710.0,4.0,Technology,
3618,Female,False,3.23,Humanities,Asian,570.0,7.0,PE/VC,
3619,Male,False,3.34,Business,Other,650.0,5.0,Other,
3620,Male,True,3.5,Business,,660.0,3.0,Health Care,Admit
3621,Male,True,3.18,Business,,620.0,4.0,Technology,
3622,Female,True,3.33,Humanities,,640.0,6.0,Consulting,
3623,Male,False,3.24,Business,White,600.0,6.0,Consulting,
3624,Male,False,3.23,Business,Hispanic,650.0,4.0,Other,
3625,Female,False,3.07,Business,White,640.0,6.0,Technology,
3626,Male,False,3.08,Humanities,Black,630.0,5.0,Consulting,
3627,Male,False,3.09,Humanities,White,630.0,3.0,Technology,
3628,Male,False,3.35,Business,White,650.0,5.0,PE/VC,
3629,Female,True,3.16,STEM,,580.0,7.0,Other,
3630,Male,True,3.26,STEM,,600.0,6.0,Nonprofit/Gov,
3631,Male,True,3.02,Humanities,,570.0,7.0,Technology,
3632,Female,True,3.31,Humanities,,670.0,5.0,Real Estate,
3633,Female,True,3.14,STEM,,610.0,3.0,Other,
3634,Male,False,3.21,Humanities,Hispanic,690.0,5.0,PE/VC,Admit
3635,Male,False,3.52,Humanities,Asian,760.0,7.0,Financial Services,
3636,Male,False,3.25,Business,Asian,660.0,5.0,Consulting,
3637,Male,True,3.26,Humanities,,610.0,5.0,Technology,
3638,Female,True,2.78,Humanities,,570.0,6.0,Health Care,
3639,Male,False,2.98,STEM,Black,580.0,5.0,Investment Banking,
3640,Female,False,3.25,STEM,Asian,710.0,5.0,PE/VC,Admit
3641,Female,True,3.18,Humanities,,610.0,5.0,Media/Entertainment,
3642,Male,False,3.31,Humanities,Asian,650.0,4.0,Consulting,
3643,Male,False,3.13,Humanities,White,630.0,5.0,Technology,
3644,Male,True,3.55,STEM,,750.0,6.0,Health Care,Admit
3645,Male,False,3.14,STEM,White,640.0,4.0,Health Care,
3646,Male,False,3.36,STEM,Black,740.0,5.0,Financial Services,
3647,Male,False,3.43,STEM,White,660.0,4.0,PE/VC,
3648,Female,False,3.17,Humanities,White,700.0,4.0,Other,
3649,Female,False,3.54,Business,White,780.0,5.0,Health Care,
3650,Male,True,3.41,STEM,,670.0,5.0,Health Care,
3651,Male,False,3.17,STEM,Hispanic,630.0,6.0,Nonprofit/Gov,
3652,Female,False,3.03,STEM,Hispanic,570.0,3.0,PE/VC,
3653,Female,False,3.21,Business,Asian,650.0,6.0,Consulting,
3654,Female,True,3.07,Humanities,,580.0,6.0,Consulting,
3655,Female,False,3.28,Business,White,680.0,6.0,Consulting,
3656,Male,False,3.21,STEM,Asian,680.0,4.0,Consulting,
3657,Female,False,3.34,Business,Asian,710.0,5.0,Other,
3658,Male,False,3.08,STEM,White,620.0,4.0,Technology,
3659,Male,False,3.3,Humanities,Black,650.0,4.0,Consulting,
3660,Male,False,3.15,Humanities,White,590.0,4.0,Technology,
3661,Male,False,3.34,STEM,Asian,690.0,4.0,Investment Banking,Admit
3662,Female,False,3.45,Humanities,Black,720.0,5.0,Investment Banking,
3663,Male,False,3.15,STEM,Black,640.0,3.0,Technology,
3664,Male,True,3.28,Business,,660.0,6.0,Financial Services,Admit
3665,Female,True,3.03,Humanities,,580.0,5.0,Financial Services,
3666,Male,False,3.32,Humanities,Asian,680.0,6.0,PE/VC,
3667,Female,True,3.02,Humanities,,600.0,6.0,Technology,
3668,Female,False,3.19,Humanities,Black,660.0,6.0,Other,
3669,Female,False,3.18,Humanities,Hispanic,620.0,7.0,Consulting,
3670,Male,False,3.2,Humanities,Black,600.0,3.0,Nonprofit/Gov,
3671,Female,False,3.03,Humanities,Black,570.0,3.0,Nonprofit/Gov,
3672,Male,False,3.13,Business,White,610.0,5.0,Consulting,
3673,Male,False,3.46,Humanities,Hispanic,680.0,4.0,Consulting,
3674,Female,False,3.17,Business,Black,680.0,5.0,Consulting,
3675,Female,False,3.0,Business,White,580.0,4.0,Consulting,
3676,Male,False,3.25,Business,Asian,630.0,4.0,Nonprofit/Gov,
3677,Female,False,3.19,Humanities,Black,680.0,5.0,Other,
3678,Female,False,3.46,Business,White,690.0,7.0,Retail,
3679,Female,False,3.18,Humanities,White,660.0,6.0,Media/Entertainment,
3680,Male,False,3.3,Humanities,White,610.0,5.0,Consulting,
3681,Female,False,3.1,Humanities,White,580.0,4.0,Nonprofit/Gov,
3682,Male,False,3.28,Business,Black,700.0,5.0,Technology,Admit
3683,Male,True,3.28,STEM,,590.0,6.0,PE/VC,
3684,Male,False,3.16,Humanities,Asian,640.0,6.0,Financial Services,
3685,Male,False,3.24,Humanities,Asian,640.0,4.0,PE/VC,
3686,Female,True,3.28,Business,,730.0,6.0,Nonprofit/Gov,
3687,Male,False,3.17,Humanities,Black,610.0,8.0,Investment Banking,
3688,Female,False,3.28,Business,Black,580.0,6.0,PE/VC,
3689,Male,False,3.33,STEM,Hispanic,630.0,5.0,Financial Services,
3690,Male,False,3.32,Business,Asian,600.0,5.0,Consulting,
3691,Male,False,3.36,Business,Other,700.0,5.0,Technology,
3692,Female,True,3.33,STEM,,620.0,5.0,Consulting,
3693,Female,True,3.17,STEM,,700.0,5.0,PE/VC,
3694,Male,False,3.46,STEM,Asian,750.0,6.0,Consulting,
3695,Male,False,3.24,STEM,Asian,700.0,5.0,Investment Management,
3696,Male,False,3.27,STEM,Asian,640.0,5.0,Technology,
3697,Male,False,3.18,Humanities,Black,630.0,5.0,Energy,
3698,Male,False,3.31,STEM,White,650.0,7.0,Health Care,
3699,Male,False,3.24,Humanities,Asian,650.0,5.0,PE/VC,
3700,Female,False,3.26,STEM,Asian,620.0,3.0,Health Care,
3701,Male,True,3.18,Business,,580.0,6.0,Consulting,
3702,Female,True,3.01,Humanities,,600.0,6.0,CPG,
3703,Female,False,3.36,Humanities,Asian,610.0,5.0,Consulting,
3704,Female,False,3.42,STEM,Black,690.0,5.0,Investment Banking,Admit
3705,Female,False,3.3,Business,Black,670.0,3.0,Technology,
3706,Female,False,3.29,STEM,Asian,710.0,5.0,Nonprofit/Gov,
3707,Female,False,3.04,STEM,Asian,630.0,5.0,Real Estate,
3708,Female,True,3.07,Business,,570.0,5.0,Nonprofit/Gov,
3709,Male,True,3.3,Humanities,,640.0,6.0,Consulting,
3710,Female,False,3.19,Business,White,600.0,5.0,Investment Banking,
3711,Male,False,3.41,Business,Asian,640.0,5.0,PE/VC,
3712,Male,False,3.16,STEM,White,680.0,4.0,Financial Services,
3713,Female,True,3.27,Humanities,,640.0,5.0,PE/VC,
3714,Male,False,3.36,Business,Hispanic,670.0,6.0,Technology,
3715,Male,False,3.22,STEM,White,650.0,6.0,Investment Banking,
3716,Male,False,3.47,Humanities,Black,680.0,4.0,Consulting,
3717,Male,True,3.33,Humanities,,670.0,5.0,PE/VC,
3718,Female,False,3.39,STEM,Black,650.0,7.0,PE/VC,
3719,Female,True,3.0,STEM,,570.0,5.0,Consulting,
3720,Female,False,3.1,Business,Asian,580.0,5.0,Financial Services,
3721,Female,False,3.48,Business,Hispanic,680.0,4.0,Consulting,
3722,Female,False,3.36,Business,White,750.0,5.0,Investment Banking,
3723,Male,False,3.14,Humanities,Hispanic,650.0,4.0,PE/VC,
3724,Female,False,3.04,STEM,Black,640.0,5.0,Health Care,
3725,Male,False,3.09,Humanities,Hispanic,630.0,5.0,PE/VC,
3726,Male,False,3.14,Business,White,660.0,5.0,PE/VC,
3727,Male,True,3.26,STEM,,670.0,6.0,Technology,
3728,Female,False,3.06,Business,Hispanic,650.0,4.0,Consulting,
3729,Female,True,3.24,Business,,580.0,6.0,Health Care,
3730,Male,True,2.97,Humanities,,570.0,4.0,PE/VC,
3731,Male,False,3.43,STEM,Asian,660.0,5.0,Financial Services,
3732,Female,True,3.47,STEM,,680.0,4.0,Consulting,
3733,Female,False,3.24,Humanities,Asian,630.0,5.0,Nonprofit/Gov,
3734,Male,True,3.24,Humanities,,690.0,6.0,PE/VC,
3735,Male,True,2.98,Humanities,,610.0,3.0,PE/VC,
3736,Male,False,3.18,STEM,Hispanic,620.0,5.0,Technology,
3737,Male,True,3.56,Humanities,,730.0,4.0,PE/VC,
3738,Female,False,3.31,Business,Black,660.0,4.0,Consulting,Waitlist
3739,Female,False,3.41,Humanities,Asian,650.0,5.0,Consulting,
3740,Male,False,3.25,Humanities,White,620.0,5.0,PE/VC,
3741,Female,False,3.24,STEM,White,590.0,5.0,Technology,
3742,Male,False,3.36,Humanities,White,730.0,5.0,PE/VC,
3743,Male,False,3.23,Humanities,Asian,630.0,6.0,Consulting,
3744,Male,False,3.18,Business,Asian,680.0,5.0,Nonprofit/Gov,
3745,Male,True,3.25,STEM,,640.0,4.0,Technology,
3746,Female,False,3.5,Humanities,Asian,740.0,7.0,Technology,
3747,Female,True,3.22,Business,,700.0,4.0,Investment Management,Admit
3748,Male,False,3.43,Humanities,Other,600.0,5.0,Consulting,
3749,Male,False,3.28,Business,Asian,750.0,3.0,Media/Entertainment,Admit
3750,Female,False,3.11,STEM,Black,600.0,5.0,Consulting,
3751,Female,False,3.27,Business,Asian,700.0,7.0,Consulting,
3752,Male,False,3.37,Humanities,Asian,650.0,5.0,Technology,
3753,Male,False,3.28,STEM,Asian,690.0,5.0,Other,
3754,Male,False,3.03,Humanities,Black,570.0,4.0,Consulting,
3755,Male,False,3.07,Humanities,Asian,630.0,4.0,PE/VC,
3756,Female,True,3.12,Business,,590.0,5.0,Financial Services,
3757,Female,False,3.17,STEM,Asian,570.0,4.0,Consulting,
3758,Male,True,3.43,Humanities,,690.0,6.0,Consulting,
3759,Male,False,3.39,Humanities,White,640.0,6.0,Health Care,
3760,Male,False,3.28,Business,Asian,660.0,6.0,Investment Banking,Admit
3761,Male,True,3.22,Business,,670.0,6.0,Investment Banking,
3762,Male,True,3.24,STEM,,680.0,4.0,Investment Banking,Admit
3763,Male,False,3.46,Humanities,White,740.0,4.0,Investment Management,
3764,Male,False,3.25,STEM,Asian,670.0,5.0,Nonprofit/Gov,Admit
3765,Male,True,3.13,Business,,610.0,6.0,Investment Banking,
3766,Male,False,3.23,STEM,White,640.0,5.0,Consulting,
3767,Male,False,3.13,STEM,Hispanic,610.0,6.0,Nonprofit/Gov,
3768,Male,False,3.12,Business,Black,670.0,6.0,Investment Banking,
3769,Male,False,3.16,STEM,White,650.0,2.0,PE/VC,
3770,Male,True,3.24,Humanities,,690.0,3.0,Consulting,
3771,Male,False,3.06,STEM,Hispanic,580.0,5.0,Consulting,
3772,Female,False,3.13,Humanities,Other,660.0,4.0,Other,
3773,Female,False,3.25,Humanities,Black,640.0,3.0,Investment Management,
3774,Male,False,3.32,Humanities,Asian,570.0,6.0,Financial Services,
3775,Female,False,3.21,STEM,White,630.0,3.0,Consulting,
3776,Male,False,3.16,Business,White,680.0,5.0,PE/VC,
3777,Male,True,3.28,Business,,660.0,4.0,Financial Services,Waitlist
3778,Male,True,3.19,Business,,620.0,7.0,Nonprofit/Gov,
3779,Male,False,3.26,Humanities,Asian,640.0,4.0,PE/VC,
3780,Female,True,3.27,Business,,680.0,3.0,PE/VC,Admit
3781,Male,False,3.58,Business,Asian,760.0,5.0,Consulting,Admit
3782,Male,False,3.2,STEM,White,650.0,5.0,Consulting,
3783,Female,False,3.19,Business,Hispanic,600.0,6.0,Nonprofit/Gov,
3784,Male,True,3.28,Humanities,,680.0,6.0,Consulting,Admit
3785,Male,False,3.09,STEM,Asian,570.0,4.0,Consulting,
3786,Male,False,3.05,Business,Black,660.0,5.0,Consulting,
3787,Male,True,3.2,Business,,660.0,6.0,Technology,
3788,Female,False,2.99,Humanities,White,600.0,5.0,Consulting,
3789,Male,False,3.26,Humanities,Hispanic,730.0,4.0,Health Care,
3790,Female,False,3.29,Humanities,White,640.0,5.0,PE/VC,
3791,Male,False,3.32,STEM,Hispanic,640.0,6.0,Technology,
3792,Male,True,3.4,STEM,,720.0,7.0,Consulting,Admit
3793,Male,False,3.42,Humanities,White,580.0,6.0,PE/VC,
3794,Female,False,3.38,Humanities,Asian,690.0,4.0,Nonprofit/Gov,
3795,Male,False,3.46,Humanities,Black,600.0,4.0,Technology,
3796,Male,False,3.21,STEM,White,630.0,6.0,Nonprofit/Gov,
3797,Female,False,3.42,Humanities,White,660.0,5.0,PE/VC,
3798,Female,False,3.36,Business,Asian,710.0,5.0,Financial Services,
3799,Male,False,3.24,Humanities,Black,680.0,5.0,PE/VC,Admit
3800,Male,True,3.21,STEM,,670.0,4.0,Technology,Admit
3801,Male,True,3.38,Humanities,,700.0,7.0,Nonprofit/Gov,
3802,Male,False,3.07,STEM,White,650.0,7.0,Consulting,
3803,Male,False,3.48,Humanities,White,690.0,4.0,Investment Management,
3804,Female,False,3.18,Humanities,Black,680.0,4.0,Nonprofit/Gov,
3805,Female,False,3.27,STEM,Hispanic,670.0,4.0,Real Estate,Admit
3806,Male,True,3.17,STEM,,590.0,5.0,Investment Banking,
3807,Female,False,3.21,STEM,Other,600.0,6.0,Consulting,
3808,Male,True,3.34,Humanities,,740.0,4.0,Consulting,
3809,Female,False,3.01,STEM,Asian,570.0,4.0,PE/VC,
3810,Female,False,3.28,Business,Other,660.0,6.0,Financial Services,
3811,Male,False,3.06,STEM,Asian,570.0,5.0,Real Estate,
3812,Male,False,3.34,STEM,Hispanic,730.0,5.0,PE/VC,
3813,Male,True,3.37,Humanities,,640.0,5.0,Financial Services,
3814,Male,False,3.24,Business,Asian,710.0,5.0,PE/VC,
3815,Male,False,3.22,STEM,Black,720.0,5.0,Health Care,
3816,Female,False,3.15,Business,White,640.0,5.0,Investment Banking,
3817,Female,False,3.45,STEM,Asian,630.0,6.0,Consulting,
3818,Female,False,3.23,Business,White,670.0,5.0,Real Estate,
3819,Male,False,3.23,Humanities,Black,620.0,6.0,Financial Services,
3820,Male,False,3.39,STEM,White,720.0,4.0,PE/VC,
3821,Male,False,3.27,STEM,Asian,600.0,5.0,Nonprofit/Gov,
3822,Male,True,3.29,Humanities,,640.0,5.0,Technology,
3823,Female,False,3.26,STEM,White,750.0,5.0,PE/VC,
3824,Male,True,3.07,STEM,,640.0,5.0,Consulting,
3825,Female,True,3.28,Business,,610.0,5.0,Other,
3826,Male,False,3.14,Business,Black,620.0,4.0,Other,
3827,Female,True,2.93,Humanities,,640.0,5.0,Consulting,
3828,Male,False,3.3,Business,White,600.0,4.0,Investment Banking,
3829,Female,True,3.08,Humanities,,570.0,5.0,CPG,
3830,Male,False,3.12,Business,Hispanic,600.0,5.0,Consulting,
3831,Female,False,3.3,Business,Hispanic,590.0,6.0,PE/VC,
3832,Female,True,3.3,STEM,,630.0,4.0,Investment Banking,
3833,Male,False,3.22,Business,Asian,630.0,4.0,Investment Banking,
3834,Male,False,3.4,STEM,White,700.0,5.0,Other,Admit
3835,Female,False,3.21,Humanities,White,660.0,4.0,PE/VC,
3836,Female,False,3.45,STEM,White,750.0,5.0,Other,Admit
3837,Female,False,3.49,Business,Hispanic,680.0,6.0,Investment Banking,Admit
3838,Female,False,3.35,Humanities,Black,660.0,5.0,PE/VC,
3839,Male,False,3.24,STEM,White,630.0,5.0,Investment Management,
3840,Female,False,2.91,STEM,White,590.0,5.0,Consulting,
3841,Female,False,3.11,Humanities,White,690.0,7.0,Nonprofit/Gov,
3842,Female,True,3.3,STEM,,670.0,4.0,Other,
3843,Male,False,3.02,Humanities,Asian,570.0,6.0,Technology,
3844,Male,False,3.17,Humanities,Other,620.0,5.0,Investment Banking,
3845,Female,True,3.35,Business,,650.0,5.0,PE/VC,
3846,Male,False,3.37,Humanities,White,670.0,4.0,Health Care,
3847,Male,False,3.25,Humanities,Hispanic,690.0,5.0,PE/VC,
3848,Female,True,3.37,Humanities,,570.0,4.0,Health Care,
3849,Male,False,3.26,Business,Black,630.0,5.0,Technology,
3850,Male,False,3.26,Humanities,Black,700.0,3.0,Nonprofit/Gov,
3851,Male,False,3.08,Humanities,Black,690.0,6.0,Nonprofit/Gov,
3852,Male,False,3.54,Humanities,Black,660.0,7.0,Technology,
3853,Male,False,3.37,STEM,Black,650.0,5.0,Technology,
3854,Male,False,3.29,Humanities,Asian,620.0,6.0,Consulting,
3855,Male,False,3.27,STEM,White,660.0,6.0,Nonprofit/Gov,
3856,Female,False,3.05,STEM,White,660.0,6.0,Technology,
3857,Female,True,3.54,Business,,620.0,4.0,Consulting,
3858,Male,False,3.27,Humanities,Hispanic,680.0,5.0,Consulting,
3859,Male,False,3.16,STEM,White,670.0,5.0,Consulting,
3860,Male,False,3.29,Business,White,630.0,5.0,Financial Services,
3861,Male,False,3.41,STEM,Hispanic,690.0,2.0,Consulting,
3862,Male,False,3.26,STEM,White,680.0,4.0,Health Care,Admit
3863,Male,False,3.22,Humanities,Black,650.0,5.0,Technology,
3864,Male,False,3.06,Business,Asian,690.0,5.0,Investment Management,
3865,Male,True,3.31,STEM,,650.0,5.0,Financial Services,
3866,Male,False,3.08,Humanities,White,680.0,6.0,Other,
3867,Male,True,3.34,Humanities,,590.0,5.0,Nonprofit/Gov,
3868,Male,False,3.25,STEM,White,660.0,5.0,Consulting,
3869,Male,False,3.08,Business,Asian,620.0,5.0,Financial Services,
3870,Male,True,3.16,STEM,,680.0,5.0,Technology,
3871,Male,False,3.25,Humanities,Black,670.0,5.0,Technology,
3872,Male,False,3.35,STEM,White,650.0,6.0,Health Care,
3873,Female,False,3.11,Business,Asian,600.0,5.0,PE/VC,
3874,Female,False,3.51,Humanities,White,700.0,7.0,Consulting,
3875,Female,False,3.37,Humanities,Hispanic,690.0,6.0,Consulting,Admit
3876,Male,True,3.11,Humanities,,580.0,5.0,CPG,
3877,Male,False,3.48,Humanities,Asian,670.0,4.0,Consulting,Admit
3878,Male,False,3.07,Humanities,Black,590.0,5.0,Consulting,
3879,Female,False,3.15,Business,White,610.0,5.0,Consulting,
3880,Male,False,3.21,Humanities,Black,580.0,6.0,Health Care,
3881,Male,False,3.54,Business,White,780.0,5.0,Energy,Admit
3882,Female,False,3.27,Humanities,Black,590.0,4.0,PE/VC,
3883,Female,False,3.55,STEM,White,680.0,5.0,Financial Services,Admit
3884,Female,False,3.21,Business,Hispanic,660.0,7.0,Health Care,
3885,Male,True,3.2,Business,,670.0,5.0,Consulting,
3886,Male,False,3.68,Humanities,Asian,740.0,5.0,Other,Admit
3887,Male,True,3.3,STEM,,600.0,5.0,Media/Entertainment,
3888,Female,False,3.32,STEM,White,670.0,4.0,PE/VC,
3889,Male,False,3.31,Humanities,Other,650.0,6.0,Investment Banking,
3890,Male,True,3.32,Business,,750.0,5.0,Health Care,Admit
3891,Male,False,3.08,Humanities,White,590.0,5.0,Other,
3892,Male,False,3.27,Business,Black,710.0,6.0,Financial Services,
3893,Female,False,3.36,STEM,Asian,670.0,6.0,PE/VC,
3894,Female,True,3.17,Business,,580.0,4.0,Real Estate,
3895,Male,False,3.29,Humanities,Black,630.0,5.0,Financial Services,
3896,Female,False,3.39,STEM,Asian,670.0,6.0,Consulting,
3897,Male,True,2.86,Business,,600.0,5.0,Investment Banking,
3898,Male,False,3.33,STEM,Asian,670.0,6.0,Consulting,
3899,Male,False,3.16,Business,Black,660.0,5.0,Consulting,
3900,Female,False,3.12,Humanities,Asian,660.0,6.0,PE/VC,
3901,Female,False,3.22,Business,Asian,700.0,5.0,Nonprofit/Gov,
3902,Female,False,3.48,Business,White,770.0,6.0,Consulting,
3903,Female,True,3.15,STEM,,690.0,4.0,CPG,
